ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17,TRACK_EDGE_18
0.0,1,-0.002572157927474523,0.0,0.333332,0.0,5.65686,12.2862,19.239,32.8221,57.3424,91.7025,134.834,200.0,200.0,200.0,200.0,200.0,200.0,183.405,114.685,65.644,38.4778,24.5724,11.3137
1,0,-0.002572157927474523,0.0,0.333332,0.0,5.65686,12.2862,19.239,32.8221,57.3424,91.7025,134.834,200.0,200.0,200.0,200.0,200.0,200.0,183.405,114.685,65.644,38.4778,24.5724,11.3137
1,0,-0.002572157927474523,0.0,0.333332,0.0,5.65686,12.2862,19.239,32.8221,57.3424,91.7025,134.834,200.0,200.0,200.0,200.0,200.0,200.0,183.405,114.685,65.644,38.4778,24.5724,11.3137
1,0,-0.002572157927474523,0.0,0.333332,0.0,5.65686,12.2862,19.239,32.8221,57.3424,91.7025,134.834,200.0,200.0,200.0,200.0,200.0,200.0,183.405,114.685,65.644,38.4778,24.5724,11.3137
1,0,-0.002572157927474523,0.0,0.333332,0.0,5.65686,12.2862,19.239,32.8221,57.3424,91.7025,134.834,200.0,200.0,200.0,200.0,200.0,200.0,183.405,114.685,65.644,38.4778,24.5724,11.3137
1,0,-0.002572157927474523,0.0,0.333332,0.0,5.65686,12.2862,19.239,32.8221,57.3424,91.7025,134.834,200.0,200.0,200.0,200.0,200.0,200.0,183.405,114.685,65.644,38.4778,24.5724,11.3137
1,0,-0.002572157927474523,0.0,0.333332,0.0,5.65686,12.2862,19.239,32.8221,57.3424,91.7025,134.834,200.0,200.0,200.0,200.0,200.0,200.0,183.405,114.685,65.644,38.4778,24.5724,11.3137
1,0,-0.002572157927474523,0.0,0.333332,0.0,5.65686,12.2862,19.239,32.8221,57.3424,91.7025,134.834,200.0,200.0,200.0,200.0,200.0,200.0,183.405,114.685,65.644,38.4778,24.5724,11.3137
1,0,-0.002572157927474523,0.0,0.333332,0.0,5.65686,12.2862,19.239,32.8221,57.3424,91.7025,134.834,200.0,200.0,200.0,200.0,200.0,200.0,183.405,114.685,65.644,38.4778,24.5724,11.3137
1,0,-0.002572157927474523,0.0,0.333332,0.0,5.65686,12.2862,19.239,32.8221,57.3424,91.7025,134.834,200.0,200.0,200.0,200.0,200.0,200.0,183.405,114.685,65.644,38.4778,24.5724,11.3137
