ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17,TRACK_EDGE_18
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.0,0.333333,1.74846e-07,9.42809,20.477,32.0649,54.7036,95.5707,190.715,186.691,183.018,180.299,177.493,174.591,171.584,167.17,161.779,150.252,109.407,64.1297,40.954,18.8562
1,0,0.017347177794496887,0.186216,0.333333,1.12852e-06,9.4281,20.4771,32.065,54.704,95.572,190.714,186.69,183.017,180.298,177.492,174.59,171.583,167.169,161.779,150.251,109.406,64.1294,40.9539,18.8562
1,0,0.017347157713983284,1.24173,0.333334,-6.97771e-06,9.42802,20.4766,32.0639,54.7003,95.5609,190.712,186.688,183.015,180.296,177.49,174.589,171.582,167.168,161.778,150.252,109.413,64.132,40.9549,18.8563
1,0,0.01734711755295616,1.95819,0.333336,-2.70049e-05,9.4278,20.4753,32.0607,54.6913,95.5332,190.707,186.684,183.012,180.293,177.488,174.586,171.58,167.167,161.778,150.255,109.431,64.1381,40.9573,18.8567
1,0,0.017347037230901825,2.24764,0.33334,-5.37078e-05,9.42749,20.4736,32.0565,54.679,95.4962,190.702,186.679,183.007,180.289,177.484,174.584,171.577,167.166,161.778,150.259,109.455,64.1464,40.9606,18.8573
1,0,0.01734695690884746,2.36039,0.333344,-8.32717e-05,9.42716,20.4718,32.0519,54.6656,95.4553,190.697,186.674,183.003,180.286,177.481,174.581,171.575,167.165,161.778,150.263,109.482,64.1555,40.9643,18.8579
1,0,0.01734689666730676,2.35318,0.333347,-0.000114266,9.42682,20.4698,32.047,54.6515,95.4126,190.691,186.669,182.999,180.282,177.478,174.579,171.573,167.164,161.779,150.268,109.51,64.1649,40.9681,18.8585
1,0,0.017346816345252425,2.34757,0.333351,-0.000144307,9.42648,20.4679,32.0423,54.6378,95.3711,190.686,186.665,182.995,180.278,177.475,174.576,171.572,167.163,161.779,150.273,109.537,64.1743,40.9718,18.8592
1,0,0.017346736023198087,2.36314,0.333355,-0.000175778,9.42613,20.4659,32.0374,54.6235,95.3277,190.681,186.66,182.991,180.275,177.472,174.574,171.57,167.163,161.78,150.278,109.566,64.184,40.9756,18.8598
1,0,0.017346655701143753,2.66238,0.333359,-0.000209157,9.42575,20.4638,32.0322,54.6083,95.2817,190.676,186.656,182.987,180.271,177.469,174.571,171.568,167.162,161.781,150.284,109.596,64.1943,40.9797,18.8605
0.7999181563150286,0,0.01734659545960302,2.94983,0.333362,-0.00021011,9.42571,20.4637,32.0319,54.6077,95.2802,190.659,186.639,182.971,180.256,177.454,174.556,171.553,167.148,161.768,150.272,109.597,64.1947,40.9799,18.8605
1,0,0.017346535218062238,3.22306,0.333365,-0.000272576,9.42507,20.4598,32.0223,54.5797,95.1948,190.658,186.639,182.972,180.258,177.456,174.56,171.558,167.154,161.777,150.289,109.653,64.2136,40.9875,18.8618
1,0,0.017346434815494353,3.55106,0.33337,-0.000252072,9.4252,20.4609,32.0252,54.5884,95.222,190.629,186.611,182.944,180.23,177.428,174.532,171.531,167.127,161.75,150.263,109.635,64.2078,40.9852,18.8615
1,0,0.017346314332412835,4.00312,0.333376,-0.000222985,9.42539,20.4625,32.0292,54.6009,95.2606,190.599,186.58,182.913,180.199,177.398,174.501,171.5,167.096,161.719,150.232,109.61,64.1991,40.9819,18.861
1,0,0.017346193849331375,4.27,0.333382,-0.000312153,9.42446,20.457,32.0156,54.5608,95.1387,190.599,186.582,182.916,180.203,177.404,174.509,171.509,167.108,161.734,150.258,109.69,64.2265,40.9927,18.8628
1,0,0.017346033205222707,4.69172,0.33339,-0.000310723,9.42436,20.4568,32.0153,54.5608,95.1396,190.572,186.555,182.89,180.178,177.378,174.484,171.484,167.084,161.712,150.238,109.689,64.2263,40.9928,18.8628
1,0,0.017345852480600433,4.96504,0.333399,-0.000411336,9.42329,20.4506,31.9999,54.5155,95.0023,190.572,186.557,182.893,180.182,177.384,174.491,171.494,167.096,161.728,150.267,109.78,64.2573,41.005,18.8649
1,0,0.01734569183649179,5.38479,0.333407,-0.000427548,9.42302,20.4494,31.997,54.5076,94.9791,190.546,186.532,182.869,180.158,177.36,174.468,171.471,167.075,161.709,150.252,109.795,64.2627,41.0072,18.8653
1,0,0.01734547095084236,5.66441,0.333418,-0.000536267,9.42184,20.4426,31.9802,54.4587,94.8311,190.543,186.531,182.87,180.161,177.365,174.475,171.48,167.087,161.725,150.281,109.894,64.2962,41.0205,18.8675
1,0,0.01734525006519296,6.08423,0.333429,-0.000565831,9.42141,20.4405,31.9752,54.4447,94.7897,190.517,186.506,182.846,180.137,177.342,174.453,171.459,167.067,161.708,150.271,109.921,64.3056,41.0244,18.8682
1,0,0.01734498901851638,6.37083,0.333442,-0.000687424,9.42008,20.4329,31.9563,54.3901,94.6247,190.514,186.505,182.847,180.14,177.347,174.46,171.468,167.08,161.725,150.303,110.032,64.343,41.0393,18.8707
1,0,0.017344727971839856,6.79267,0.333455,-0.000726525,9.41953,20.4302,31.9498,54.3718,94.5704,190.486,186.478,182.821,180.115,177.323,174.437,171.446,167.06,161.708,150.294,110.068,64.3556,41.0444,18.8716
1,0,0.017344426764136122,7.08709,0.33347,-0.00086147,9.41804,20.4217,31.9289,54.3112,94.388,190.483,186.477,182.823,180.119,177.328,174.444,171.456,167.074,161.728,150.329,110.191,64.3975,41.061,18.8744
1,0,0.01734410547591881,7.5089,0.333486,-0.000911061,9.41736,20.4183,31.9208,54.2882,94.3198,190.454,186.449,182.796,180.093,177.304,174.421,171.434,167.055,161.711,150.322,110.238,64.4133,41.0674,18.8755
1,0,0.01734372394616074,7.81687,0.333505,-0.0010441,9.41584,20.4099,31.8999,54.2283,94.1403,190.441,186.439,182.789,180.087,177.3,174.42,171.435,167.06,161.723,150.35,110.359,64.4546,41.0839,18.8783
1,0,0.017343362496916218,8.25492,0.333523,-0.00114328,9.41465,20.4035,31.8843,54.1835,94.0064,190.421,186.421,182.773,180.073,177.288,174.409,171.427,167.055,161.722,150.363,110.451,64.4857,41.0963,18.8805
1,0,0.017342980967158146,8.5494,0.333542,-0.00124818,9.4134,20.3967,31.8677,54.1361,93.8651,190.401,186.403,182.757,180.058,177.275,174.398,171.418,167.05,161.722,150.377,110.548,64.5187,41.1095,18.8827
1,0,0.017342559276372953,9.00818,0.333563,-0.00135738,9.41208,20.3896,31.8505,54.0868,93.7184,190.379,186.384,182.739,180.043,177.261,174.387,171.409,167.044,161.722,150.392,110.649,64.5532,41.1232,18.8851
1,0,0.017342097424560547,9.35726,0.333586,-0.00144035,9.41097,20.384,31.8371,54.0488,93.6062,190.348,186.355,182.712,180.017,177.237,174.364,171.389,167.027,161.709,150.393,110.727,64.5797,41.1339,18.887
1,0,0.01734159541172096,9.80086,0.333611,-0.0015834,9.40928,20.3748,31.8146,53.9846,93.4155,190.332,186.341,182.701,180.008,177.231,174.36,171.388,167.03,161.719,150.42,110.86,64.6247,41.1519,18.89
1,0,0.017341073318367855,10.1051,0.333637,-0.00167257,9.40807,20.3688,31.8001,53.9438,93.2955,190.298,186.309,182.671,179.98,177.204,174.336,171.365,167.012,161.705,150.42,110.943,64.6532,41.1634,18.8921
1,0,0.01734051106398751,10.5004,0.333665,-0.00183994,9.40612,20.3581,31.774,53.8692,93.0741,190.284,186.298,182.663,179.975,177.201,174.336,171.368,167.02,161.72,150.456,111.099,64.706,41.1844,18.8957
1,0,0.017339928729093644,10.918,0.333694,-0.00196678,9.40451,20.3497,31.7538,53.812,92.9059,190.257,186.273,182.641,179.954,177.183,174.32,171.355,167.011,161.717,150.47,111.218,64.7465,41.2006,18.8985
1,0,0.017339306233172598,11.3176,0.333725,-0.00213129,9.40253,20.3391,31.7279,53.7386,92.6894,190.237,186.257,182.628,179.943,177.175,174.314,171.353,167.014,161.727,150.501,111.373,64.7984,41.2213,18.9021
1,0,-0.015851728462464507,11.6638,0.333759,-0.00222284,9.4012,20.3328,31.7128,53.6966,92.5672,190.195,186.217,182.59,179.907,177.141,174.283,171.323,166.988,161.707,150.495,111.46,64.8283,41.2334,18.9043
1,0,-0.015851728462464534,12.0062,0.333793,-0.00239259,9.39913,20.3218,31.6862,53.621,92.3452,190.173,186.198,182.574,179.894,177.13,174.275,171.319,166.989,161.715,150.524,111.62,64.8823,41.2549,18.908
1,0,-0.015851728462464507,12.3946,0.33381,-0.00231535,9.39961,20.3258,31.6968,53.6528,92.4416,190.079,186.105,182.481,179.8,177.037,174.182,171.226,166.897,161.624,150.435,111.55,64.8593,41.2461,18.9067
1,0,-0.015851728462464534,12.8234,0.333812,-0.00218755,9.40077,20.3332,31.7155,53.7074,92.605,189.968,185.994,182.369,179.689,176.925,174.07,171.114,166.784,161.511,150.32,111.432,64.82,41.2308,18.9044
1,0,-0.015851728462464507,13.2507,0.33381,-0.00199777,9.40259,20.3444,31.7437,53.7893,92.8497,189.838,185.862,182.237,179.556,176.791,173.935,170.979,166.647,161.371,150.173,111.257,64.7614,41.2079,18.9007
1,0,-0.015851728462464534,13.6465,0.333804,-0.00184805,9.40407,20.3534,31.7661,53.8544,93.0441,189.717,185.74,182.115,179.433,176.668,173.812,170.854,166.522,161.245,150.044,111.118,64.7151,41.1896,18.8978
1,0,-0.015851728462464534,14.0211,0.333796,-0.00164444,9.40609,20.3656,31.7967,53.9431,93.3099,189.578,185.6,181.974,179.291,176.525,173.668,170.71,166.376,161.096,149.887,110.931,64.6524,41.1649,18.8938
1,0,-0.015851728462464507,14.3994,0.333787,-0.0014847,9.40772,20.3753,31.8208,54.0132,93.5199,189.449,185.471,181.843,179.161,176.394,173.536,170.578,166.243,160.962,149.749,110.784,64.6029,41.1454,18.8907
1,0,-0.015851728462464507,14.8031,0.333776,-0.00129825,9.40963,20.3866,31.8491,54.0953,93.7663,189.31,185.331,181.703,179.02,176.252,173.394,170.434,166.098,160.816,149.597,110.613,64.5454,41.1227,18.887
1,0,-0.015851728462464507,15.2446,0.333763,-0.00114996,9.4112,20.3957,31.8718,54.161,93.9636,189.179,185.2,181.571,178.888,176.121,173.262,170.302,165.965,160.683,149.461,110.477,64.4994,41.1045,18.884
1,0,-0.015851728462464507,15.7088,0.333748,-0.000938241,9.4134,20.4087,31.9041,54.2549,94.2465,189.028,185.048,181.418,178.734,175.966,173.106,170.145,165.807,160.522,149.294,110.284,64.4341,41.0787,18.8798
1,0,-0.015851728462464507,16.1466,0.333732,-0.000765626,9.41525,20.4194,31.9307,54.332,94.479,188.886,184.905,181.275,178.59,175.821,172.961,170.0,165.661,160.375,149.142,110.126,64.3808,41.0576,18.8763
1,0,-0.015851728462464507,16.5611,0.333713,-0.000547711,9.41757,20.4329,31.9643,54.4296,94.7738,188.728,184.746,181.115,178.429,175.66,172.799,169.837,165.496,160.207,148.968,109.928,64.3138,41.031,18.8719
1,0,-0.015851728462464507,16.9687,0.333691,-0.000358884,9.41965,20.4447,31.9937,54.5148,95.0315,188.576,184.593,180.961,178.275,175.505,172.644,169.681,165.339,160.049,148.805,109.757,64.2556,41.0078,18.868
1,0,-0.015851728462464507,17.3897,0.333667,-0.000126187,9.42218,20.4593,32.0298,54.6199,95.3505,188.409,184.424,180.792,178.105,175.334,172.472,169.508,165.164,159.872,148.62,109.547,64.184,40.9793,18.8633
1,0,-0.015851728462464534,17.9297,0.333638,7.02699e-05,9.42444,20.4718,32.0609,54.7098,95.6229,188.238,184.253,180.62,177.933,175.162,172.299,169.335,164.991,159.697,148.442,109.369,64.1233,40.955,18.8592
1,0,-0.015851728462464534,18.4368,0.333608,0.000305827,9.42708,20.4868,32.0979,54.8175,95.9507,188.065,184.079,180.444,177.756,174.984,172.121,169.155,164.81,159.514,148.251,109.158,64.051,40.9261,18.8543
1,0,-0.015851728462464534,18.9287,0.333576,0.000514682,9.42951,20.5002,32.1311,54.9138,96.244,187.896,183.909,180.274,177.585,174.813,171.948,168.982,164.636,159.338,148.07,108.97,63.9866,40.9004,18.8499
1,0,-0.015851728462464534,19.4097,0.333541,0.000758346,9.43232,20.5158,32.1697,55.0263,96.5883,187.714,183.726,180.09,177.4,174.627,171.762,168.795,164.447,159.147,147.871,108.752,63.9117,40.8704,18.8448
1,0,-0.015851728462464507,19.8875,0.333502,0.000982936,9.43499,20.5305,32.2058,55.1311,96.9086,187.534,183.545,179.909,177.219,174.445,171.579,168.611,164.262,158.96,147.678,108.552,63.8427,40.8426,18.8401
1,0,-0.015851728462464507,20.397,0.333459,0.00123518,9.43798,20.5469,32.2462,55.249,97.2707,187.344,183.354,179.716,177.026,174.251,171.384,168.415,164.064,158.76,147.471,108.328,63.7653,40.8115,18.8347
1,0,-0.015851728462464507,20.8558,0.333413,0.00145691,9.44074,20.5616,32.2824,55.3539,97.5925,187.159,183.168,179.53,176.839,174.064,171.196,168.227,163.875,158.569,147.275,108.131,63.6971,40.784,18.8299
1,0,-0.015851728462464507,21.4369,0.333362,0.00172776,9.44402,20.5794,32.3264,55.4819,97.9876,186.957,182.965,179.326,176.634,173.858,170.989,168.019,163.665,158.357,147.054,107.891,63.6143,40.7505,18.8241
1,0,-0.015851728462464534,21.9771,0.333307,0.00196379,9.44703,20.5953,32.3652,55.5949,98.336,186.762,182.769,179.129,176.437,173.66,170.791,167.82,163.465,158.155,146.847,107.683,63.5415,40.7211,18.8189
