ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17,TRACK_EDGE_18
0,1,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729344234015035,0.0299324,0.336009,0.0137851,14.2836,31.8712,51.2316,92.0711,177.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.855,90.5257,59.1904,27.9583
1,0,0.01729143428879209,0.0981978,0.336109,0.0143077,14.2892,31.9171,51.3594,92.5016,179.504,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.303,90.3245,59.1089,27.9462
1,0,0.01728864309740414,0.200174,0.336248,0.0151002,14.2978,31.9877,51.5554,93.1642,182.064,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,146.473,90.0204,58.9854,27.9276
0.6454484950579151,0,0.01728591214755695,0.996211,0.336384,0.0157658,14.3047,32.0462,51.7198,93.7255,184.266,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,145.786,89.768,58.8829,27.9124
0.6926358893155975,0,0.017283141036682576,1.85362,0.336522,0.016997,14.32,32.1608,52.0357,94.7989,188.518,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,144.519,89.2974,58.6895,27.882
1,0,0.01728073137505267,2.51687,0.336642,0.0178739,14.3304,32.2418,52.2613,95.5756,191.663,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.633,88.9667,58.5536,27.861
1,0,0.017279707268859974,2.71373,0.336693,0.0178029,14.3282,32.2323,52.2384,95.5035,191.387,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.711,88.9976,58.5672,27.8639
1,0,0.017279165094993262,3.00374,0.33672,0.0177638,14.327,32.2271,52.2257,95.4639,191.235,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.754,89.0145,58.5747,27.8656
1,0,0.017278723323694435,3.10567,0.336742,0.0177256,14.326,32.2222,52.2137,95.426,191.089,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.795,89.0306,58.5817,27.867
1,0,0.01727810082777339,3.10791,0.336773,0.017739,14.3255,32.2221,52.2149,95.4338,191.129,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.785,89.0275,58.5809,27.8673
1,0,0.017277237365689337,3.40872,0.336816,0.0179173,14.3273,32.2377,52.2595,95.5902,191.773,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.607,88.9617,58.5542,27.8634
1,0,0.017276655030795472,3.78004,0.336845,0.0179264,14.3268,32.2372,52.2595,95.5943,191.798,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.601,88.96,58.554,27.8638
1,0,0.01727607269590155,4.01482,0.336874,0.0177943,14.3242,32.2226,52.2218,95.4696,191.303,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.739,89.0129,58.5765,27.8679
1,0,0.017275369877926168,4.45528,0.336909,0.0179192,14.3253,32.2333,52.2527,95.5785,191.753,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.615,88.9672,58.5579,27.8653
1,0,0.017274787543032303,4.85916,0.336938,0.0180122,14.326,32.2412,52.2753,95.6594,192.088,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.524,88.9332,58.5443,27.8634
1,0,0.01727432569121993,5.16109,0.336961,0.0181205,14.3271,32.2508,52.3028,95.7551,192.484,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.416,88.8934,58.5279,27.861
1,0,0.01727390400043465,5.50309,0.336982,0.0179998,14.3249,32.2378,52.2685,95.6416,192.03,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.541,88.9409,58.5482,27.8647
1,0,0.017273361826567937,5.93017,0.337009,0.0180747,14.3254,32.2439,52.2867,95.7063,192.299,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.468,88.9141,58.5374,27.8632
1,0,0.017272638928079006,6.17811,0.337045,0.0179583,14.3229,32.2306,52.2525,95.5946,191.858,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.59,88.9613,58.5576,27.8671
1,0,0.017271895949076414,6.49665,0.337082,0.0178162,14.32,32.2147,52.2113,95.4596,191.324,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.739,89.0184,58.5821,27.8717
1,0,0.017271132889560274,6.82612,0.33712,0.0176985,14.3174,32.2012,52.1765,95.3469,190.881,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.863,89.0661,58.6027,27.8756
1,0,0.017270530474152834,7.21663,0.33715,0.0177667,14.3178,32.2065,52.1926,95.4047,191.122,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.797,89.042,58.593,27.8744
1,0,0.01726994813925891,7.4932,0.337179,0.017853,14.3185,32.2136,52.2134,95.4792,191.431,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.712,89.0105,58.5804,27.8727
1,0,0.017269486287446536,7.96446,0.337202,0.0180146,14.3203,32.2285,52.2552,95.6234,192.021,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.55,88.95,58.5555,27.8689
1,0,0.017269164999229224,8.29556,0.337218,0.0180647,14.3208,32.2328,52.2674,95.667,192.202,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.501,88.9317,58.5481,27.8678
1,0,0.017269004355120552,8.61904,0.337226,0.0179302,14.3186,32.219,52.2305,95.5429,191.702,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.638,88.9839,58.5701,27.8716
1,0,0.01726886379152546,9.08505,0.337233,0.0178959,14.3179,32.2153,52.2207,95.5105,191.573,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.674,88.9976,58.5759,27.8727
1,0,0.017268783469471152,9.41519,0.337237,0.017821,14.3167,32.2076,52.2004,95.4417,191.296,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.751,89.0268,58.5881,27.8748
1,0,0.01726848226176742,9.79149,0.337252,0.0179254,14.318,32.2173,52.2272,95.5348,191.677,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.646,88.9874,58.572,27.8723
1,0,0.0172683015371452,10.2077,0.337261,0.0178158,14.3161,32.206,52.197,95.4335,191.27,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.759,89.0302,58.59,27.8754
1,0,0.017268120812522953,10.5517,0.33727,0.0175788,14.3124,32.182,52.1327,95.2167,190.401,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,144.002,89.1224,58.6285,27.882
1,0,0.01726777944379204,10.993,0.337287,0.0174624,14.3103,32.1697,52.1001,95.1088,189.973,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,144.123,89.1684,58.648,27.8855
1,0,0.017267518397115485,11.2967,0.3373,0.0171887,14.306,32.1419,52.0258,94.8599,188.982,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,144.406,89.2751,58.6927,27.8931
1,0,0.017267116786843836,11.7134,0.33732,0.017019,14.3031,32.1242,51.979,94.7045,188.369,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,144.583,89.3422,58.721,27.8981
1,0,0.017266695096058587,12.1369,0.337341,0.0167891,14.2992,32.1005,51.9161,94.4957,187.548,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,144.822,89.4329,58.7591,27.9047
1,0,0.01726645412989558,12.4342,0.337353,0.0165636,14.2956,32.0777,51.855,94.2929,186.751,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,145.058,89.5212,58.7961,27.9111
1,0,0.017266373807841247,12.8469,0.337357,0.0164248,14.2935,32.0639,51.818,94.1691,186.264,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,145.202,89.5757,58.8188,27.9149
1,0,0.017266413968868456,13.3,0.337355,0.0162079,14.2903,32.0427,51.7606,93.9772,185.512,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,145.428,89.6601,58.8539,27.9207
1,0,0.01726639388835485,13.7509,0.337356,0.0160815,14.2884,32.0302,51.7273,93.8657,185.076,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,145.561,89.7097,58.8744,27.9242
1,0,0.01726633364681412,14.1049,0.337359,0.015969,14.2867,32.019,51.6973,93.7661,184.688,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,145.679,89.7539,58.8929,27.9273
1,0,0.017266273405273362,14.4806,0.337362,0.0158359,14.2847,32.0058,51.6618,93.6488,184.233,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,145.819,89.8061,58.9147,27.931
1,0,0.01726629348578694,14.8609,0.337361,0.015649,14.2819,31.9876,51.6128,93.4853,183.598,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,146.015,89.8793,58.945,27.936
1,0,0.017266434049382034,15.2673,0.337354,0.015412,14.2786,31.9648,51.5512,93.2795,182.801,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,146.264,89.9721,58.9833,27.9423
1,0,0.017266594693490702,15.702,0.337346,0.0151226,14.2745,31.9369,51.4759,93.0294,181.837,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,146.57,90.0854,59.0302,27.9499
1,0,0.017266695096058587,16.1459,0.337341,0.0149457,14.272,31.9199,51.4301,92.8772,181.252,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,146.757,90.1551,59.0589,27.9546
1,0,0.017266695096058587,16.5955,0.337341,0.0147869,14.2697,31.9044,51.3886,92.7404,180.73,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,146.926,90.2176,59.0849,27.9589
1,0,0.017266654935031434,17.0526,0.337343,0.0146696,14.2679,31.8929,51.3578,92.6393,180.345,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.052,90.2642,59.1042,27.9622
