ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17,TRACK_EDGE_18
0.0,1,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
1,0,-0.0025721498952690908,0.0,0.333331,-1.74846e-07,7.07109,15.3578,24.0487,41.0277,71.678,114.627,168.541,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.356,82.0552,48.0972,30.7155,14.1421
